year_month,anomaly_c,lower_ci,upper_ci
1940-05,0.035399556,-0.15875062,0.22954974
1940-06,0.043449067,-0.1482678,0.23516594
1940-07,0.14791606,-0.028734284,0.32456642
1940-08,0.101698846,-0.116763204,0.3201609
1940-09,0.1286174,-0.039374843,0.29660964
1940-10,0.09768017,-0.057619132,0.25297946
1940-11,-0.0021208753,-0.13093685,0.12669508
1940-12,0.20000899,0.06911181,0.33090615
1941-01,-0.043574393,-0.26091304,0.17376426
1941-02,0.11192768,-0.10084191,0.3246973
1941-03,-0.123052314,-0.3398316,0.09372698
1941-04,0.033017304,-0.2077257,0.27376032
1941-05,0.058046844,-0.20275754,0.31885123
1941-06,0.054870714,-0.20053367,0.3102751
1941-07,0.1563377,-0.08724679,0.39992216
1941-08,0.036030337,-0.23947136,0.31153205
1941-09,-0.14676172,-0.38421914,0.0906957
1941-10,0.21039876,-0.016461417,0.43725896
1941-11,-0.012618683,-0.23107843,0.20584106
1941-12,0.07761256,-0.12611495,0.28134006
1942-01,0.24973598,0.03248095,0.466991
1942-02,0.015508232,-0.19798328,0.22899973
1942-03,-0.04526941,-0.26126468,0.17072585
1942-04,-0.009011197,-0.2512453,0.23322289
1942-05,0.12236629,-0.14417443,0.38890702
1942-06,0.02726805,-0.23213223,0.28666833
1942-07,-0.062464308,-0.3084533,0.18352467
1942-08,-0.061117124,-0.34122372,0.21898948
1942-09,-0.014324819,-0.2676008,0.23895116
1942-10,-0.09257965,-0.32149935,0.13634005
1942-11,-0.055774804,-0.2710479,0.15949829
1942-12,-0.08047181,-0.30514908,0.14420545
1943-01,-0.19098167,-0.4024124,0.020449093
1943-02,-0.02702341,-0.24717298,0.19312616
1943-03,-0.16375095,-0.38141218,0.0539103
1943-04,0.022385767,-0.21676627,0.26153782
1943-05,0.03288265,-0.22964013,0.29540542
1943-06,-0.07796264,-0.3329907,0.17706543
1943-07,0.020770969,-0.21393713,0.25547907
1943-08,0.030902661,-0.25156218,0.31336752
1943-09,-0.014618457,-0.2513239,0.22208701
1943-10,0.23026688,0.0027783469,0.45775545
1943-11,0.10361148,-0.108671054,0.315894
1943-12,0.10983145,-0.10416697,0.3238299
1944-01,0.32446104,0.11036597,0.5385561
1944-02,0.12444995,-0.085228,0.3341279
1944-03,0.11578709,-0.10106092,0.3326351
1944-04,0.043971848,-0.18894845,0.27689216
1944-05,0.118437715,-0.14215897,0.3790344
1944-06,0.10558869,-0.16140912,0.3725865
1944-07,0.14798354,-0.0938462,0.38981327
1944-08,0.20684843,-0.08341487,0.4971117
1944-09,0.1646595,-0.07400397,0.40332296
1944-10,0.2101328,-0.009154627,0.4294202
1944-11,0.090104856,-0.12467781,0.3048875
1944-12,0.083113395,-0.112989135,0.27921593
1945-01,0.093040675,-0.118444845,0.3045262
1945-02,0.045245588,-0.16626878,0.25675997
1945-03,0.03489175,-0.1836467,0.2534302
1945-04,0.20919947,-0.023392912,0.44179186
1945-05,-0.06126155,-0.32661486,0.20409174
1945-06,-0.040081773,-0.3018121,0.22164857
1945-07,0.0026349896,-0.24322873,0.24849871
1945-08,0.23794259,-0.05590708,0.5317923
1945-09,0.10414755,-0.1261659,0.334461
1945-10,0.09338272,-0.13872476,0.3254902
1945-11,-0.0029492748,-0.2270545,0.22115596
1945-12,-0.20132583,-0.3989171,-0.0037345649
1946-01,0.0405929,-0.13523066,0.21641646
1946-02,-0.12366901,-0.29600486,0.048666846
1946-03,-0.13080442,-0.2991049,0.037496056
1946-04,-0.005365729,-0.18478322,0.17405176
1946-05,-0.08367489,-0.2798238,0.112474024
1946-06,-0.26983657,-0.47293618,-0.066736974
1946-07,-0.11259827,-0.30567843,0.08048191
1946-08,-0.15736927,-0.39206862,0.07733009
1946-09,-0.097848,-0.28334805,0.08765206
1946-10,-0.071094766,-0.23761302,0.09542349
1946-11,-0.11436654,-0.264027,0.03529391
1946-12,-0.34679186,-0.4861429,-0.20744082
1947-01,-0.15669821,-0.29191363,-0.021482809
1947-02,-0.14593273,-0.28008,-0.011785478
1947-03,-0.07969951,-0.22308414,0.06368512
1947-04,-0.06208204,-0.22902146,0.104857385
1947-05,-0.07677964,-0.27788693,0.12432767
1947-06,-0.093579635,-0.30918005,0.122020766
1947-07,-0.071048304,-0.2614782,0.11938158
1947-08,-0.118973285,-0.34864894,0.110702366
1947-09,-0.16704448,-0.35880825,0.024719276
1947-10,0.031783853,-0.14440309,0.2079708
1947-11,0.024341784,-0.12585145,0.17453502
1947-12,-0.23622113,-0.38066667,-0.091775626
1948-01,-0.022709899,-0.15596186,0.11054206
1948-02,-0.2402255,-0.37420356,-0.1062474
1948-03,-0.290874,-0.42845055,-0.1532975
1948-04,-0.11970083,-0.28611305,0.046711396
1948-05,0.05162446,-0.14637436,0.24962328
1948-06,-0.014276116,-0.20632437,0.17777213
1948-07,-0.13495894,-0.32104564,0.05112775
1948-08,-0.049284745,-0.26585934,0.16728984
1948-09,-0.13981593,-0.3137523,0.034120455
1948-10,-0.06086924,-0.21692707,0.09518859
1948-11,-0.17867373,-0.32468852,-0.03265893
1948-12,-0.35026267,-0.4892113,-0.21131404
1949-01,-0.028536009,-0.15152925,0.09445724
1949-02,-0.24785815,-0.36622605,-0.12949024
1949-03,-0.12045357,-0.24105303,0.00014589822
1949-04,-0.15664081,-0.30333427,-0.009947357
1949-05,-0.11873754,-0.30590063,0.06842556
1949-06,-0.24279937,-0.427338,-0.058260746
1949-07,-0.1905579,-0.36140215,-0.019713633
1949-08,-0.08612758,-0.3015843,0.12932916
1949-09,-0.13694791,-0.3036608,0.02976499
1949-10,-0.10052041,-0.24437568,0.043334857
1949-11,-0.19435553,-0.31688592,-0.07182512
1949-12,-0.22292389,-0.34231722,-0.10353055
1950-01,-0.31205648,-0.4237506,-0.20036238
1950-02,-0.38173488,-0.49791613,-0.2655536
1950-03,-0.23012649,-0.3414828,-0.118770175
1950-04,-0.25358754,-0.40397644,-0.10319862
1950-05,-0.15597142,-0.32590222,0.013959368
1950-06,-0.1162904,-0.30351782,0.07093703
1950-07,-0.12139744,-0.28060067,0.03780579
1950-08,-0.16753763,-0.37302035,0.03794508
1950-09,-0.2575728,-0.41237783,-0.10276777
1950-10,-0.21433103,-0.35211977,-0.07654229
1950-11,-0.39536238,-0.5026542,-0.28807056
1950-12,-0.26990637,-0.3848219,-0.15499082
1951-01,-0.3730249,-0.4780247,-0.26802516
1951-02,-0.5210606,-0.61575145,-0.42636973
1951-03,-0.27582434,-0.376964,-0.17468466
1951-04,-0.12049987,-0.25294954,0.0119498
1951-05,0.01955781,-0.16370168,0.2028173
1951-06,0.04966371,-0.12277487,0.2221023
1951-07,0.026798174,-0.13236734,0.18596369
1951-08,0.11070832,-0.09024991,0.31166655
1951-09,0.12119114,-0.03108103,0.2734633
1951-10,0.1160645,-0.01434031,0.2464693
1951-11,-0.0822425,-0.18858233,0.024097338
1951-12,0.066099,-0.03696259,0.1691606
1952-01,0.088901006,-0.016140098,0.1939421
1952-02,0.062034227,-0.037554406,0.16162285
1952-03,-0.16755393,-0.26435077,-0.070757076
1952-04,0.038563304,-0.1017253,0.17885192
1952-05,0.016832318,-0.16633983,0.20000446
1952-06,0.015272959,-0.17154531,0.20209123
1952-07,0.084065214,-0.084542125,0.25267255
1952-08,0.09411653,-0.114689715,0.3029228
1952-09,0.09025618,-0.07037231,0.25088468
1952-10,-0.021701682,-0.15566555,0.112262174
1952-11,-0.12981972,-0.2371761,-0.022463324
1952-12,-0.041257963,-0.14298408,0.06046815
1953-01,-0.009481655,-0.115927,0.096963696
1953-02,0.092715986,-0.006025693,0.19145766
1953-03,0.010100863,-0.089543074,0.1097448
1953-04,0.22457166,0.079004206,0.37013912
1953-05,0.1485824,-0.026739385,0.3239042
1953-06,0.14060082,-0.04375456,0.32495618
1953-07,0.042875353,-0.120946504,0.20669721
1953-08,0.08775201,-0.118700236,0.29420426
1953-09,0.087082855,-0.06947861,0.24364433
1953-10,0.08415312,-0.051298246,0.21960449
1953-11,-0.0065065175,-0.11942869,0.10641565
1953-12,0.021230971,-0.08475894,0.12722088
1954-01,-0.24383795,-0.33834678,-0.14932913
1954-02,-0.090500064,-0.18022138,-0.0007787458
1954-03,-0.18270025,-0.27403155,-0.09136894
1954-04,-0.11627275,-0.24249752,0.009952034
1954-05,-0.1709937,-0.3364381,-0.005549316
1954-06,-0.13182655,-0.3017575,0.038104407
1954-07,-0.19750206,-0.35100648,-0.043997634
1954-08,-0.10172095,-0.28116095,0.07771905
1954-09,-0.1145618,-0.26197448,0.032850873
1954-10,-0.012458718,-0.13279706,0.107879624
1954-11,0.11703094,0.018994695,0.21506718
1954-12,-0.16503163,-0.26314607,-0.06691717
1955-01,0.10743682,0.011665579,0.20320806
1955-02,-0.19313392,-0.27875903,-0.10750881
1955-03,-0.3986435,-0.48888528,-0.3084017
1955-04,-0.23075695,-0.36326003,-0.09825387
1955-05,-0.23812088,-0.40264523,-0.07359653
1955-06,-0.17912176,-0.3470507,-0.011192829
1955-07,-0.20958729,-0.3648021,-0.054372493
1955-08,-0.08957664,-0.279027,0.09987371
1955-09,-0.1438991,-0.27785614,-0.009942032
1955-10,-0.11588212,-0.23355977,0.0017955174
1955-11,-0.32515964,-0.42618474,-0.22413452
1955-12,-0.3677441,-0.45854744,-0.2769407
1956-01,-0.23874073,-0.3209109,-0.15657055
1956-02,-0.28779706,-0.36734056,-0.20825358
1956-03,-0.36208683,-0.44598523,-0.27818844
1956-04,-0.30881304,-0.4097596,-0.20786647
1956-05,-0.3357531,-0.45114592,-0.22036026
1956-06,-0.22907464,-0.3418827,-0.1162666
1956-07,-0.21012819,-0.32477963,-0.09547674
1956-08,-0.29088178,-0.43022656,-0.15153696
1956-09,-0.27417457,-0.39015538,-0.1581938
1956-10,-0.2644093,-0.35846865,-0.17034996
1956-11,-0.21971346,-0.30043328,-0.13899367
1956-12,-0.15804568,-0.23843053,-0.077660844
1957-01,-0.21867512,-0.29471573,-0.14263453
1957-02,-0.1591183,-0.23642942,-0.081807174
1957-03,-0.19854978,-0.2727705,-0.12432905
1957-04,-0.040503476,-0.12336109,0.042354137
1957-05,0.033637576,-0.051917013,0.11919217
1957-06,0.06498408,-0.02952164,0.15948981
1957-07,-0.06165202,-0.16364104,0.040336996
1957-08,0.07240853,-0.025093844,0.16991091
1957-09,0.04057059,-0.049281046,0.13042222
1957-10,-0.00016871607,-0.07990562,0.07956819
1957-11,-0.004293654,-0.0880369,0.079449594
1957-12,0.05235917,-0.021400444,0.1261188
1958-01,0.25787136,0.19039737,0.3253453
1958-02,0.09133103,0.019948656,0.1627134
1958-03,0.0060634757,-0.06403597,0.07616292
1958-04,-0.06798845,-0.14175929,0.0057823933
1958-05,0.01650016,-0.067491695,0.100492015
1958-06,-0.1536078,-0.24367474,-0.06354085
1958-07,-0.018375644,-0.11911195,0.08236066
1958-08,-0.08171818,-0.17879337,0.01535702
1958-09,-0.111651435,-0.20127535,-0.02202752
1958-10,-0.016835088,-0.10548285,0.07181267
1958-11,-0.03734682,-0.1093108,0.034617156
1958-12,-0.081942834,-0.15407985,-0.009805816
1959-01,0.015283068,-0.054905992,0.08547213
1959-02,-0.007371678,-0.07979281,0.06504946
1959-03,0.018143501,-0.058898516,0.09518552
1959-04,0.02855976,-0.05017574,0.10729526
1959-05,-0.038834758,-0.12721781,0.049548287
1959-06,-0.00085770286,-0.09793175,0.09621634
1959-07,-0.04000526,-0.1404926,0.060482077
1959-08,-0.038377,-0.1269439,0.050189905
1959-09,-0.13988893,-0.22840494,-0.05137292
1959-10,-0.07035952,-0.15258364,0.011864598
1959-11,-0.18299846,-0.2594634,-0.10653352
1959-12,-0.101615734,-0.16869874,-0.034532722
1960-01,-0.11280805,-0.17385396,-0.051762134
1960-02,0.023852468,-0.034350168,0.0820551
1960-03,-0.4439794,-0.5052505,-0.3827083
1960-04,-0.26108533,-0.33159733,-0.19057333
1960-05,-0.17648228,-0.25380677,-0.09915779
1960-06,-0.12366712,-0.20964104,-0.037693202
1960-07,-0.11077627,-0.20089607,-0.020656465
1960-08,-0.0013532831,-0.08845167,0.0857451
1960-09,0.004837685,-0.07619058,0.08586596
1960-10,-0.029017955,-0.106711425,0.048675515
1960-11,-0.21354827,-0.27746448,-0.14963207
1960-12,0.083580986,0.0248973,0.14226468
1961-01,-0.04635575,-0.10200944,0.009297937
1961-02,0.096705556,0.042371828,0.15103929
1961-03,-0.055172652,-0.112949684,0.0026043865
1961-04,0.06639144,-0.000952935,0.1337358
1961-05,0.073675886,-0.00033953972,0.14769131
1961-06,0.09197989,0.009850531,0.17410925
1961-07,-0.032639332,-0.11898751,0.053708848
1961-08,-0.008431585,-0.08430732,0.06744415
1961-09,-0.024969703,-0.10253796,0.05259856
1961-10,-0.05986275,-0.12007427,0.00034876794
1961-11,-0.026532466,-0.08262929,0.029564358
1961-12,-0.2475997,-0.303267,-0.19193238
1962-01,-0.05151344,-0.10776118,0.004734297
1962-02,0.0194362,-0.035759322,0.07463172
1962-03,0.024368165,-0.03040042,0.07913675
1962-04,-0.017083768,-0.08850373,0.0543362
1962-05,-0.17464149,-0.2522135,-0.097069465
1962-06,-0.051164575,-0.13769856,0.03536942
1962-07,-0.10579,-0.20207377,-0.009506227
1962-08,-0.106195755,-0.19161864,-0.020772878
1962-09,-0.06979703,-0.14441863,0.004824564
1962-10,-0.03567457,-0.11002502,0.03867588
1962-11,-0.015679093,-0.076763965,0.04540578
1962-12,-0.1222971,-0.183766,-0.060828194
1963-01,-0.11383734,-0.16556482,-0.06210986
1963-02,0.04454994,-0.009157391,0.09825727
1963-03,-0.33684492,-0.39451265,-0.27917722
1963-04,-0.17461775,-0.23867907,-0.11055642
1963-05,-0.1422222,-0.21643293,-0.06801147
1963-06,-0.06254856,-0.14458157,0.019484455
1963-07,0.06544909,-0.025661359,0.15655953
1963-08,0.1517052,0.06482277,0.23858762
1963-09,0.12742086,0.0472239,0.2076178
1963-10,0.06973716,-0.002240954,0.14171527
1963-11,0.05098216,-0.013725772,0.11569009
1963-12,-0.056607757,-0.113532014,0.0003165029
1964-01,-0.18663408,-0.24073769,-0.13253045
1964-02,-0.219652,-0.27101192,-0.16829208
1964-03,-0.37943095,-0.43489397,-0.32396796
1964-04,-0.43777615,-0.5001221,-0.3754302
1964-05,-0.37004596,-0.4376197,-0.30247226
1964-06,-0.1657647,-0.23659766,-0.09493177
1964-07,-0.19717492,-0.2717066,-0.122643225
1964-08,-0.29605675,-0.36990082,-0.22221266
1964-09,-0.40020818,-0.4662267,-0.33418962
1964-10,-0.30882215,-0.3734744,-0.24416989
1964-11,-0.29469582,-0.35099804,-0.23839362
1964-12,-0.3691682,-0.4196962,-0.3186402
1965-01,-0.159235,-0.21375011,-0.10471989
1965-02,-0.2624241,-0.3196963,-0.2051519
1965-03,-0.25670525,-0.31279656,-0.20061398
1965-04,-0.29785508,-0.35998973,-0.23572044
1965-05,-0.18796317,-0.2590623,-0.11686404
1965-06,-0.20483285,-0.28297567,-0.12669002
1965-07,-0.26492155,-0.34776515,-0.18207791
1965-08,-0.15913042,-0.23477796,-0.083482884
1965-09,-0.24430783,-0.3196412,-0.16897446
1965-10,-0.103734106,-0.17118832,-0.036279883
1965-11,-0.14268802,-0.2033443,-0.08203174
1965-12,-0.14378089,-0.20175666,-0.08580513
1966-01,-0.2808778,-0.33320484,-0.22855079
1966-02,-0.16212367,-0.21653242,-0.10771492
1966-03,-0.16978277,-0.224803,-0.11476252
1966-04,-0.1690143,-0.22932616,-0.10870245
1966-05,-0.21472336,-0.2784729,-0.15097383
1966-06,-0.1012937,-0.17877032,-0.023817077
1966-07,0.005452871,-0.08010773,0.091013476
1966-08,-0.09650318,-0.18128113,-0.011725234
1966-09,-0.08231128,-0.15601262,-0.0086099375
1966-10,-0.23140763,-0.2936525,-0.16916274
1966-11,-0.10416578,-0.15925382,-0.049077738
1966-12,-0.13761355,-0.19393808,-0.08128902
1967-01,-0.2173265,-0.2670117,-0.16764134
1967-02,-0.3251586,-0.3793858,-0.2709314
1967-03,-0.09407949,-0.14510427,-0.043054692
1967-04,-0.13158979,-0.19037424,-0.07280531
1967-05,0.061395533,-0.0003056474,0.12309671
1967-06,-0.108060315,-0.18281776,-0.033302877
1967-07,-0.06674149,-0.14846773,0.014984768
1967-08,-0.09757048,-0.17092144,-0.02421952
1967-09,-0.12203266,-0.19440763,-0.049657688
1967-10,-0.017310103,-0.08450029,0.049880087
1967-11,-0.11874013,-0.16967365,-0.067806594
1967-12,-0.15127681,-0.1973794,-0.10517422
1968-01,-0.31816864,-0.36522138,-0.2711159
1968-02,-0.26143587,-0.31438106,-0.20849067
1968-03,0.0013748893,-0.048040364,0.050790142
1968-04,-0.17663465,-0.2301198,-0.12314949
1968-05,-0.22178532,-0.2835508,-0.16001986
1968-06,-0.14835933,-0.22357538,-0.073143266
1968-07,-0.19193594,-0.27150053,-0.112371355
1968-08,-0.12428071,-0.20490365,-0.043657787
1968-09,-0.22119264,-0.29353365,-0.14885162
1968-10,0.012375091,-0.05760927,0.082359456
1968-11,-0.1306103,-0.18560708,-0.07561355
1968-12,-0.18690734,-0.23893037,-0.1348843
1969-01,-0.15826304,-0.2032507,-0.11327539
1969-02,-0.19294651,-0.2396271,-0.14626594
1969-03,-0.12944362,-0.17852671,-0.080360524
1969-04,0.05125407,0.0027452412,0.099762894
1969-05,0.06674557,0.009728501,0.12376264
1969-06,0.009539859,-0.05888709,0.07796681
1969-07,-0.10438616,-0.17135702,-0.0374153
1969-08,-0.06769555,-0.14056613,0.0051750317
1969-09,-0.008707715,-0.06802233,0.050606903
1969-10,0.003719503,-0.058364954,0.06580396
1969-11,0.025700565,-0.025541173,0.0769423
1969-12,0.1709391,0.12566587,0.21621235
1970-01,0.014872325,-0.023249758,0.052994408
1970-02,0.06424315,0.019365385,0.10912092
1970-03,-0.08874855,-0.12991868,-0.047578428
1970-04,-0.07775901,-0.123267524,-0.032250497
1970-05,-0.14057353,-0.19466902,-0.08647805
1970-06,-0.13640197,-0.20240746,-0.07039646
1970-07,-0.10959522,-0.18489896,-0.034291465
1970-08,-0.19705239,-0.27298912,-0.121115655
1970-09,-0.029022845,-0.09636453,0.03831884
1970-10,-0.05903375,-0.12621011,0.008142606
1970-11,-0.058711983,-0.107948616,-0.00947535
1970-12,-0.19040346,-0.23308955,-0.14771737
1971-01,-0.1412453,-0.1822596,-0.100231
1971-02,-0.27191496,-0.315065,-0.2287649
1971-03,-0.33681545,-0.38351527,-0.29011562
1971-04,-0.23175071,-0.28148305,-0.18201835
1971-05,-0.19585785,-0.26424763,-0.12746806
1971-06,-0.25800508,-0.32483298,-0.19117719
1971-07,-0.18224245,-0.2534338,-0.1110511
1971-08,-0.17893139,-0.25701523,-0.10084754
1971-09,-0.122301966,-0.19645114,-0.048152797
1971-10,-0.15378936,-0.2047627,-0.10281602
1971-11,-0.14912635,-0.197908,-0.10034471
1971-12,-0.22699708,-0.26836923,-0.18562493
1972-01,-0.37525278,-0.4148672,-0.3356384
1972-02,-0.27612054,-0.3174253,-0.23481576
1972-03,-0.13954455,-0.18267487,-0.096414216
1972-04,-0.12514822,-0.17400558,-0.07629085
1972-05,-0.07922414,-0.14521751,-0.013230768
1972-06,-0.029658787,-0.09824176,0.038924187
1972-07,-0.088917576,-0.16496803,-0.01286713
1972-08,0.066713534,-0.013223522,0.1466506
1972-09,-0.04894208,-0.115869135,0.017984975
1972-10,-0.05213806,-0.106078394,0.0018022709
1972-11,-0.047712818,-0.09511214,-0.0003134969
1972-12,0.11380298,0.07163018,0.15597577
1973-01,0.103777416,0.059767332,0.1477875
1973-02,0.16177925,0.12151836,0.20204017
1973-03,0.11890244,0.071591556,0.16621332
1973-04,0.19584565,0.14513566,0.24655566
1973-05,0.11073905,0.04487239,0.17660572
1973-06,0.1066091,0.046020888,0.1671973
1973-07,0.020443445,-0.046309028,0.08719592
1973-08,-0.021432456,-0.095187955,0.052323043
1973-09,-0.031953212,-0.10654705,0.04264063
1973-10,0.014868532,-0.0446511,0.07438816
1973-11,-0.022962801,-0.06985694,0.023931343
1973-12,-0.12689552,-0.16821638,-0.08557465
1974-01,-0.28131658,-0.3215078,-0.24112533
1974-02,-0.4434101,-0.4874455,-0.3993747
1974-03,-0.23615961,-0.27917343,-0.19314581
1974-04,-0.19784877,-0.2472006,-0.14849693
1974-05,-0.12763573,-0.18941109,-0.06586037
1974-06,-0.112407885,-0.18176322,-0.043052554
1974-07,-0.13156419,-0.2036526,-0.059475772
1974-08,0.027360272,-0.051035017,0.10575556
1974-09,-0.08715109,-0.16279231,-0.011509869
1974-10,-0.10778122,-0.16895595,-0.046606477
1974-11,-0.11919313,-0.17047684,-0.06790942
1974-12,-0.207086,-0.24616717,-0.16800484
1975-01,-0.09040021,-0.13124268,-0.049557757
1975-02,-0.018196227,-0.0589462,0.022553748
1975-03,-0.0054699783,-0.048999455,0.0380595
1975-04,-0.045102794,-0.09055699,0.00035139782
1975-05,0.05714347,-0.0028805905,0.117167525
1975-06,-0.055779707,-0.12627795,0.014718543
1975-07,-0.10013226,-0.18014003,-0.020124478
1975-08,-0.22818181,-0.30299687,-0.15336673
1975-09,-0.13540527,-0.20639881,-0.06441172
1975-10,-0.14757259,-0.21562597,-0.07951921
1975-11,-0.25718805,-0.30568546,-0.20869063
1975-12,-0.24539836,-0.28850162,-0.2022951
1976-01,-0.16464537,-0.2103089,-0.11898185
1976-02,-0.2256837,-0.27266,-0.17870742
1976-03,-0.33242023,-0.37997448,-0.28486598
1976-04,-0.17992486,-0.2336343,-0.12621544
1976-05,-0.35492992,-0.41843817,-0.29142168
1976-06,-0.23106994,-0.30144966,-0.16069022
1976-07,-0.16832915,-0.25101724,-0.08564105
1976-08,-0.23769006,-0.31796187,-0.15741824
1976-09,-0.14836323,-0.22083716,-0.07588929
1976-10,-0.32972777,-0.39468923,-0.2647663
1976-11,-0.13153431,-0.1860399,-0.07702872
1976-12,-0.025347166,-0.0767147,0.026020374
1977-01,0.15539843,0.109720856,0.20107602
1977-02,0.10886311,0.060297243,0.15742896
1977-03,0.07974397,0.028003754,0.13148418
1977-04,0.13561848,0.083334915,0.18790203
1977-05,0.22808315,0.16425607,0.29191023
1977-06,0.21037017,0.14215049,0.27858984
1977-07,0.14305487,0.063012026,0.22309773
1977-08,0.13268618,0.053798206,0.21157414
1977-09,-0.0005668915,-0.076166995,0.07503321
1977-10,-0.015031992,-0.08364186,0.05357787
1977-11,0.121903054,0.07017388,0.17363222
1977-12,-0.03897608,-0.08765509,0.00970293
1978-01,0.03720004,-0.0050961026,0.07949618
1978-02,0.074672915,0.030242782,0.11910304
1978-03,0.05966536,0.013297825,0.10603289
1978-04,0.053127714,-0.0007853727,0.1070408
1978-05,0.014391424,-0.049343728,0.07812658
1978-06,-0.0535179,-0.12345251,0.016416708
1978-07,0.015332872,-0.05778852,0.08845427
1978-08,-0.21700384,-0.294745,-0.13926266
1978-09,0.036743633,-0.04056901,0.11405628
1978-10,-0.05963638,-0.12746401,0.008191245
1978-11,0.09374198,0.0412247,0.14625928
1978-12,0.011339459,-0.03175513,0.05443405
1979-01,0.04814375,0.01079848,0.08548901
1979-02,-0.1811599,-0.21813986,-0.14417994
1979-03,0.063079506,0.026937122,0.09922189
1979-04,0.07374967,0.03410068,0.11339865
1979-05,-0.025755826,-0.071144655,0.019633
1979-06,0.046210896,0.00034728096,0.092074506
1979-07,0.016295154,-0.033631697,0.066222005
1979-08,0.11369138,0.05007803,0.17730473
1979-09,0.17075953,0.11078046,0.23073858
1979-10,0.14282621,0.09447921,0.19117323
1979-11,0.20505442,0.16315694,0.24695188
1979-12,0.38435203,0.3503379,0.41836616
1980-01,0.24861458,0.21108626,0.2861429
1980-02,0.35473523,0.3175345,0.39193597
1980-03,0.21000946,0.17239094,0.24762797
1980-04,0.23045401,0.18917695,0.27173108
1980-05,0.2424358,0.1971859,0.2876857
1980-06,0.1261058,0.07577548,0.17643613
1980-07,0.20206909,0.1514483,0.2526899
1980-08,0.16127785,0.10335169,0.219204
1980-09,0.12191452,0.05908109,0.18474795
1980-10,0.09061974,0.03808244,0.14315705
1980-11,0.20343544,0.15541643,0.2514544
1980-12,0.106597304,0.0666434,0.14655122
1981-01,0.44203696,0.3955522,0.48852172
1981-02,0.33655667,0.30232543,0.3707879
1981-03,0.32589453,0.28691366,0.36487538
1981-04,0.19346966,0.1496625,0.2372768
1981-05,0.14246961,0.09748723,0.187452
1981-06,0.24046272,0.18654786,0.2943776
1981-07,0.26606837,0.2026578,0.32947892
1981-08,0.30667168,0.2451503,0.36819303
1981-09,0.13682197,0.07911247,0.19453149
1981-10,0.05150354,0.0012903583,0.10171672
1981-11,0.15922348,0.11595541,0.20249155
1981-12,0.36241972,0.31806663,0.40677282
1982-01,-0.0334629,-0.083719596,0.016793793
1982-02,0.062530436,0.017420085,0.10764079
1982-03,-0.14027035,-0.18840966,-0.09213105
1982-04,0.019516269,-0.029876629,0.06890917
1982-05,0.08710359,0.027274402,0.14693278
1982-06,-0.003817752,-0.06877236,0.061136857
1982-07,0.073493905,0.0031003896,0.14388743
1982-08,-0.048078176,-0.122397,0.026240643
1982-09,0.011959941,-0.05574324,0.07966312
1982-10,0.038742624,-0.02236032,0.099845566
1982-11,0.027394824,-0.021926539,0.076716185
1982-12,0.27649266,0.22914438,0.3238409
1983-01,0.35756493,0.315734,0.39939582
1983-02,0.33261734,0.2861842,0.37905046
1983-03,0.24534746,0.20287102,0.2878239
1983-04,0.17347585,0.12595454,0.22099714
1983-05,0.21937236,0.16425873,0.27448598
1983-06,0.16310692,0.10332656,0.22288729
1983-07,0.11022931,0.049096473,0.17136215
1983-08,0.28008944,0.21376677,0.3464121
1983-09,0.32302758,0.2651407,0.38091445
1983-10,0.111498654,0.056770645,0.16622666
1983-11,0.2417792,0.19166954,0.29188883
1983-12,0.09204366,0.047062278,0.13702504
1984-01,0.15208378,0.10844187,0.19572568
1984-02,0.02364745,-0.019231612,0.06652651
1984-03,0.14437644,0.09708741,0.19166549
1984-04,0.009426299,-0.03485152,0.05370412
1984-05,0.21241368,0.16098653,0.26384082
1984-06,-0.039236266,-0.099413216,0.02094069
1984-07,0.021247564,-0.039995916,0.08249105
1984-08,0.09115781,0.027030079,0.15528555
1984-09,0.12354227,0.064000964,0.18308358
1984-10,0.036477182,-0.016521456,0.08947582
1984-11,-0.060670886,-0.105023615,-0.016318155
1984-12,-0.16201137,-0.2045572,-0.11946552
1985-01,0.1122303,0.06848184,0.15597877
1985-02,-0.1041846,-0.14830272,-0.06006648
1985-03,0.03811985,-0.007611294,0.083850995
1985-04,-0.0010148857,-0.047810335,0.045780562
1985-05,0.06207422,0.014098764,0.11004968
1985-06,0.118237734,0.068711445,0.16776402
1985-07,-0.026522132,-0.07848576,0.025441498
1985-08,0.13856536,0.0781353,0.19899543
1985-09,0.11488212,0.06105997,0.16870427
1985-10,0.0347409,-0.015511704,0.084993504
1985-11,0.012488222,-0.03418525,0.059161693
1985-12,0.052241497,0.013139186,0.091343805
1986-01,0.11331257,0.0692238,0.15740135
1986-02,0.30300084,0.26104322,0.34495845
1986-03,0.13119218,0.089006744,0.1733776
1986-04,0.12678848,0.08656702,0.16700995
1986-05,0.13788854,0.09506162,0.18071544
1986-06,0.037347052,-0.013083919,0.087778024
1986-07,0.038082104,-0.018440425,0.094604634
1986-08,0.08753751,0.028651046,0.14642398
1986-09,0.020731853,-0.033412494,0.074876204
1986-10,0.049807582,0.0011871697,0.098427996
1986-11,0.036404632,-0.0066760327,0.0794853
1986-12,0.025758738,-0.018921783,0.07043926
1987-01,0.2128771,0.17159043,0.25416377
1987-02,0.3132464,0.2717941,0.3546987
1987-03,0.098497,0.057358332,0.13963568
1987-04,0.1847574,0.14009865,0.22941616
